State,County,Yr,Year Group,Age Group,Which,Crime,Arrests
Colorado,El Paso,2016,2015-2019,Adult,Violent,Homicide,32
Colorado,El Paso,2016,2015-2019,Adult,Violent,Robbery,96
Colorado,Elbert,2016,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Elbert,2016,2015-2019,Adult,Property,Arson,0
Colorado,Elbert,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Elbert,2016,2015-2019,Adult,Drug,Drugs,4
Colorado,Elbert,2016,2015-2019,Adult,Violent,Rape,1
Colorado,Elbert,2016,2015-2019,Adult,Property,Larceny/Theft,4
Colorado,Elbert,2016,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Elbert,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Elbert,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Fremont,2016,2015-2019,Adult,Violent,Aggravated Assault,23
Colorado,Fremont,2016,2015-2019,Adult,Property,Arson,0
Colorado,Fremont,2016,2015-2019,Adult,Property,Burglary,8
Colorado,Fremont,2016,2015-2019,Adult,Drug,Drugs,82
Colorado,Fremont,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Fremont,2016,2015-2019,Adult,Property,Larceny/Theft,12
Colorado,Fremont,2016,2015-2019,Adult,Property,Motor Vehicle Theft,9
Colorado,Fremont,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Fremont,2016,2015-2019,Adult,Violent,Robbery,1
Colorado,Garfield,2016,2015-2019,Adult,Violent,Aggravated Assault,35
Colorado,Garfield,2016,2015-2019,Adult,Property,Arson,1
Colorado,Garfield,2016,2015-2019,Adult,Property,Burglary,21
Colorado,Garfield,2016,2015-2019,Adult,Drug,Drugs,92
Colorado,Garfield,2016,2015-2019,Adult,Violent,Rape,2
Colorado,Garfield,2016,2015-2019,Adult,Property,Larceny/Theft,150
Colorado,Garfield,2016,2015-2019,Adult,Property,Motor Vehicle Theft,8
Colorado,Garfield,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Garfield,2016,2015-2019,Adult,Violent,Robbery,4
Colorado,Gilpin,2016,2015-2019,Adult,Violent,Aggravated Assault,3
Colorado,Gilpin,2016,2015-2019,Adult,Property,Arson,0
Colorado,Gilpin,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Gilpin,2016,2015-2019,Adult,Drug,Drugs,57
Colorado,Gilpin,2016,2015-2019,Adult,Violent,Rape,2
Colorado,Gilpin,2016,2015-2019,Adult,Property,Larceny/Theft,71
Colorado,Gilpin,2016,2015-2019,Adult,Property,Motor Vehicle Theft,3
Colorado,Gilpin,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Gilpin,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Grand,2016,2015-2019,Adult,Violent,Aggravated Assault,6
Colorado,Grand,2016,2015-2019,Adult,Property,Arson,0
Colorado,Grand,2016,2015-2019,Adult,Property,Burglary,4
Colorado,Grand,2016,2015-2019,Adult,Drug,Drugs,3
Colorado,Grand,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Grand,2016,2015-2019,Adult,Property,Larceny/Theft,20
Colorado,Grand,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Grand,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Grand,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Gunnison,2016,2015-2019,Adult,Violent,Aggravated Assault,14
Colorado,Gunnison,2016,2015-2019,Adult,Property,Arson,0
Colorado,Gunnison,2016,2015-2019,Adult,Property,Burglary,4
Colorado,Gunnison,2016,2015-2019,Adult,Drug,Drugs,54
Colorado,Gunnison,2016,2015-2019,Adult,Violent,Rape,2
Colorado,Gunnison,2016,2015-2019,Adult,Property,Larceny/Theft,29
Colorado,Gunnison,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Gunnison,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Gunnison,2016,2015-2019,Adult,Violent,Robbery,1
Colorado,Hinsdale,2016,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Hinsdale,2016,2015-2019,Adult,Property,Arson,0
Colorado,Hinsdale,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Hinsdale,2016,2015-2019,Adult,Drug,Drugs,3
Colorado,Hinsdale,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Hinsdale,2016,2015-2019,Adult,Property,Larceny/Theft,1
Colorado,Hinsdale,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Hinsdale,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Hinsdale,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Huerfano,2016,2015-2019,Adult,Violent,Aggravated Assault,5
Colorado,Huerfano,2016,2015-2019,Adult,Property,Arson,0
Colorado,Huerfano,2016,2015-2019,Adult,Property,Burglary,14
Colorado,Huerfano,2016,2015-2019,Adult,Drug,Drugs,16
Colorado,Huerfano,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Huerfano,2016,2015-2019,Adult,Property,Larceny/Theft,18
Colorado,Huerfano,2016,2015-2019,Adult,Property,Motor Vehicle Theft,3
Colorado,Huerfano,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Huerfano,2016,2015-2019,Adult,Violent,Robbery,3
Colorado,Jackson,2016,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Jackson,2016,2015-2019,Adult,Property,Arson,0
Colorado,Jackson,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Jackson,2016,2015-2019,Adult,Drug,Drugs,0
Colorado,Jackson,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Jackson,2016,2015-2019,Adult,Property,Larceny/Theft,1
Colorado,Jackson,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Jackson,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Jackson,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Jefferson,2016,2015-2019,Adult,Violent,Aggravated Assault,322
Colorado,Jefferson,2016,2015-2019,Adult,Property,Arson,14
Colorado,Jefferson,2016,2015-2019,Adult,Property,Burglary,111
Colorado,Jefferson,2016,2015-2019,Adult,Drug,Drugs,960
Colorado,Jefferson,2016,2015-2019,Adult,Violent,Rape,22
Colorado,Jefferson,2016,2015-2019,Adult,Property,Larceny/Theft,3408
Colorado,Jefferson,2016,2015-2019,Adult,Property,Motor Vehicle Theft,269
Colorado,Jefferson,2016,2015-2019,Adult,Violent,Homicide,5
Colorado,Jefferson,2016,2015-2019,Adult,Violent,Robbery,55
Colorado,Kit Carson,2016,2015-2019,Adult,Violent,Aggravated Assault,11
Colorado,Kit Carson,2016,2015-2019,Adult,Property,Arson,0
Colorado,Kit Carson,2016,2015-2019,Adult,Property,Burglary,8
Colorado,Kit Carson,2016,2015-2019,Adult,Drug,Drugs,12
Colorado,Kit Carson,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Kit Carson,2016,2015-2019,Adult,Property,Larceny/Theft,15
Colorado,Kit Carson,2016,2015-2019,Adult,Property,Motor Vehicle Theft,8
Colorado,Kit Carson,2016,2015-2019,Adult,Violent,Homicide,2
Colorado,Kit Carson,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,La Plata,2016,2015-2019,Adult,Violent,Aggravated Assault,36
Colorado,La Plata,2016,2015-2019,Adult,Property,Arson,1
Colorado,La Plata,2016,2015-2019,Adult,Property,Burglary,10
Colorado,La Plata,2016,2015-2019,Adult,Drug,Drugs,113
Colorado,La Plata,2016,2015-2019,Adult,Violent,Rape,3
Colorado,La Plata,2016,2015-2019,Adult,Property,Larceny/Theft,190
Colorado,La Plata,2016,2015-2019,Adult,Property,Motor Vehicle Theft,19
Colorado,La Plata,2016,2015-2019,Adult,Violent,Homicide,5
Colorado,La Plata,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Lake,2016,2015-2019,Adult,Violent,Aggravated Assault,4
Colorado,Lake,2016,2015-2019,Adult,Property,Arson,0
Colorado,Lake,2016,2015-2019,Adult,Property,Burglary,1
Colorado,Lake,2016,2015-2019,Adult,Drug,Drugs,1
Colorado,Lake,2016,2015-2019,Adult,Violent,Rape,1
Colorado,Lake,2016,2015-2019,Adult,Property,Larceny/Theft,12
Colorado,Lake,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Lake,2016,2015-2019,Adult,Violent,Homicide,1
Colorado,Lake,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Larimer,2016,2015-2019,Adult,Violent,Aggravated Assault,239
Colorado,Larimer,2016,2015-2019,Adult,Property,Arson,9
Colorado,Larimer,2016,2015-2019,Adult,Property,Burglary,129
Colorado,Larimer,2016,2015-2019,Adult,Drug,Drugs,1035
Colorado,Larimer,2016,2015-2019,Adult,Violent,Rape,20
Colorado,Larimer,2016,2015-2019,Adult,Property,Larceny/Theft,1602
Colorado,Larimer,2016,2015-2019,Adult,Property,Motor Vehicle Theft,69
Colorado,Larimer,2016,2015-2019,Adult,Violent,Homicide,11
Colorado,Larimer,2016,2015-2019,Adult,Violent,Robbery,34
Colorado,Las Animas,2016,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Las Animas,2016,2015-2019,Adult,Property,Arson,0
Colorado,Las Animas,2016,2015-2019,Adult,Property,Burglary,13
Colorado,Las Animas,2016,2015-2019,Adult,Drug,Drugs,4
Colorado,Las Animas,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Las Animas,2016,2015-2019,Adult,Property,Larceny/Theft,88
Colorado,Las Animas,2016,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Las Animas,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Las Animas,2016,2015-2019,Adult,Violent,Robbery,4
Colorado,Lincoln,2016,2015-2019,Adult,Violent,Aggravated Assault,7
Colorado,Lincoln,2016,2015-2019,Adult,Property,Arson,0
Colorado,Lincoln,2016,2015-2019,Adult,Property,Burglary,1
Colorado,Lincoln,2016,2015-2019,Adult,Drug,Drugs,2
Colorado,Lincoln,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Lincoln,2016,2015-2019,Adult,Property,Larceny/Theft,2
Colorado,Lincoln,2016,2015-2019,Adult,Property,Motor Vehicle Theft,2
Colorado,Lincoln,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Lincoln,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Logan,2016,2015-2019,Adult,Violent,Aggravated Assault,10
Colorado,Logan,2016,2015-2019,Adult,Property,Arson,0
Colorado,Logan,2016,2015-2019,Adult,Property,Burglary,8
Colorado,Logan,2016,2015-2019,Adult,Drug,Drugs,71
Colorado,Logan,2016,2015-2019,Adult,Violent,Rape,5
Colorado,Logan,2016,2015-2019,Adult,Property,Larceny/Theft,73
Colorado,Logan,2016,2015-2019,Adult,Property,Motor Vehicle Theft,6
Colorado,Logan,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Logan,2016,2015-2019,Adult,Violent,Robbery,1
Colorado,Mesa,2016,2015-2019,Adult,Violent,Aggravated Assault,171
Colorado,Mesa,2016,2015-2019,Adult,Property,Arson,5
Colorado,Mesa,2016,2015-2019,Adult,Property,Burglary,90
Colorado,Mesa,2016,2015-2019,Adult,Drug,Drugs,815
Colorado,Mesa,2016,2015-2019,Adult,Violent,Rape,13
Colorado,Mesa,2016,2015-2019,Adult,Property,Larceny/Theft,859
Colorado,Mesa,2016,2015-2019,Adult,Property,Motor Vehicle Theft,44
Colorado,Mesa,2016,2015-2019,Adult,Violent,Homicide,4
Colorado,Mesa,2016,2015-2019,Adult,Violent,Robbery,20
Colorado,Mineral,2016,2015-2019,Adult,Violent,Aggravated Assault,0
Colorado,Mineral,2016,2015-2019,Adult,Property,Arson,0
Colorado,Mineral,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Mineral,2016,2015-2019,Adult,Drug,Drugs,0
Colorado,Mineral,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Mineral,2016,2015-2019,Adult,Property,Larceny/Theft,0
Colorado,Mineral,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Mineral,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Mineral,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Moffat,2016,2015-2019,Adult,Violent,Aggravated Assault,8
Colorado,Moffat,2016,2015-2019,Adult,Property,Arson,0
Colorado,Moffat,2016,2015-2019,Adult,Property,Burglary,3
Colorado,Moffat,2016,2015-2019,Adult,Drug,Drugs,109
Colorado,Moffat,2016,2015-2019,Adult,Violent,Rape,2
Colorado,Moffat,2016,2015-2019,Adult,Property,Larceny/Theft,58
Colorado,Moffat,2016,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Moffat,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Moffat,2016,2015-2019,Adult,Violent,Robbery,1
Colorado,Montezuma,2016,2015-2019,Adult,Violent,Aggravated Assault,26
Colorado,Montezuma,2016,2015-2019,Adult,Property,Arson,0
Colorado,Montezuma,2016,2015-2019,Adult,Property,Burglary,8
Colorado,Montezuma,2016,2015-2019,Adult,Drug,Drugs,50
Colorado,Montezuma,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Montezuma,2016,2015-2019,Adult,Property,Larceny/Theft,80
Colorado,Montezuma,2016,2015-2019,Adult,Property,Motor Vehicle Theft,3
Colorado,Montezuma,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Montezuma,2016,2015-2019,Adult,Violent,Robbery,1
Colorado,Montrose,2016,2015-2019,Adult,Violent,Aggravated Assault,20
Colorado,Montrose,2016,2015-2019,Adult,Property,Arson,0
Colorado,Montrose,2016,2015-2019,Adult,Property,Burglary,20
Colorado,Montrose,2016,2015-2019,Adult,Drug,Drugs,97
Colorado,Montrose,2016,2015-2019,Adult,Violent,Rape,1
Colorado,Montrose,2016,2015-2019,Adult,Property,Larceny/Theft,223
Colorado,Montrose,2016,2015-2019,Adult,Property,Motor Vehicle Theft,9
Colorado,Montrose,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Montrose,2016,2015-2019,Adult,Violent,Robbery,1
Colorado,Morgan,2016,2015-2019,Adult,Violent,Aggravated Assault,6
Colorado,Morgan,2016,2015-2019,Adult,Property,Arson,1
Colorado,Morgan,2016,2015-2019,Adult,Property,Burglary,8
Colorado,Morgan,2016,2015-2019,Adult,Drug,Drugs,24
Colorado,Morgan,2016,2015-2019,Adult,Violent,Rape,4
Colorado,Morgan,2016,2015-2019,Adult,Property,Larceny/Theft,59
Colorado,Morgan,2016,2015-2019,Adult,Property,Motor Vehicle Theft,6
Colorado,Morgan,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Morgan,2016,2015-2019,Adult,Violent,Robbery,1
Colorado,Otero,2016,2015-2019,Adult,Violent,Aggravated Assault,17
Colorado,Otero,2016,2015-2019,Adult,Property,Arson,2
Colorado,Otero,2016,2015-2019,Adult,Property,Burglary,13
Colorado,Otero,2016,2015-2019,Adult,Drug,Drugs,30
Colorado,Otero,2016,2015-2019,Adult,Violent,Rape,1
Colorado,Otero,2016,2015-2019,Adult,Property,Larceny/Theft,87
Colorado,Otero,2016,2015-2019,Adult,Property,Motor Vehicle Theft,5
Colorado,Otero,2016,2015-2019,Adult,Violent,Homicide,1
Colorado,Otero,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Ouray,2016,2015-2019,Adult,Violent,Aggravated Assault,0
Colorado,Ouray,2016,2015-2019,Adult,Property,Arson,0
Colorado,Ouray,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Ouray,2016,2015-2019,Adult,Drug,Drugs,2
Colorado,Ouray,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Ouray,2016,2015-2019,Adult,Property,Larceny/Theft,3
Colorado,Ouray,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Ouray,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Ouray,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Park,2016,2015-2019,Adult,Violent,Aggravated Assault,12
Colorado,Park,2016,2015-2019,Adult,Property,Arson,0
Colorado,Park,2016,2015-2019,Adult,Property,Burglary,1
Colorado,Park,2016,2015-2019,Adult,Drug,Drugs,10
Colorado,Park,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Park,2016,2015-2019,Adult,Property,Larceny/Theft,0
Colorado,Park,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Park,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Park,2016,2015-2019,Adult,Violent,Robbery,1
Colorado,Phillips,2016,2015-2019,Adult,Violent,Aggravated Assault,3
Colorado,Phillips,2016,2015-2019,Adult,Property,Arson,0
Colorado,Phillips,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Phillips,2016,2015-2019,Adult,Drug,Drugs,0
Colorado,Phillips,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Phillips,2016,2015-2019,Adult,Property,Larceny/Theft,3
Colorado,Phillips,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Phillips,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Phillips,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Pitkin,2016,2015-2019,Adult,Violent,Aggravated Assault,5
Colorado,Pitkin,2016,2015-2019,Adult,Property,Arson,1
Colorado,Pitkin,2016,2015-2019,Adult,Property,Burglary,5
Colorado,Pitkin,2016,2015-2019,Adult,Drug,Drugs,10
Colorado,Pitkin,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Pitkin,2016,2015-2019,Adult,Property,Larceny/Theft,42
Colorado,Pitkin,2016,2015-2019,Adult,Property,Motor Vehicle Theft,3
Colorado,Pitkin,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Pitkin,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Prowers,2016,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Prowers,2016,2015-2019,Adult,Property,Arson,0
Colorado,Prowers,2016,2015-2019,Adult,Property,Burglary,2
Colorado,Prowers,2016,2015-2019,Adult,Drug,Drugs,30
Colorado,Prowers,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Prowers,2016,2015-2019,Adult,Property,Larceny/Theft,18
Colorado,Prowers,2016,2015-2019,Adult,Property,Motor Vehicle Theft,4
Colorado,Prowers,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Prowers,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Pueblo,2016,2015-2019,Adult,Violent,Aggravated Assault,169
Colorado,Pueblo,2016,2015-2019,Adult,Property,Arson,3
Colorado,Pueblo,2016,2015-2019,Adult,Property,Burglary,132
Colorado,Pueblo,2016,2015-2019,Adult,Drug,Drugs,373
Colorado,Pueblo,2016,2015-2019,Adult,Violent,Rape,3
Colorado,Pueblo,2016,2015-2019,Adult,Property,Larceny/Theft,327
Colorado,Pueblo,2016,2015-2019,Adult,Property,Motor Vehicle Theft,127
Colorado,Pueblo,2016,2015-2019,Adult,Violent,Homicide,3
Colorado,Pueblo,2016,2015-2019,Adult,Violent,Robbery,39
Colorado,Rio Blanco,2016,2015-2019,Adult,Violent,Aggravated Assault,2
Colorado,Rio Blanco,2016,2015-2019,Adult,Property,Arson,0
Colorado,Rio Blanco,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Rio Blanco,2016,2015-2019,Adult,Drug,Drugs,17
Colorado,Rio Blanco,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Rio Blanco,2016,2015-2019,Adult,Property,Larceny/Theft,6
Colorado,Rio Blanco,2016,2015-2019,Adult,Property,Motor Vehicle Theft,3
Colorado,Rio Blanco,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Rio Blanco,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Rio Grande,2016,2015-2019,Adult,Violent,Aggravated Assault,11
Colorado,Rio Grande,2016,2015-2019,Adult,Property,Arson,0
Colorado,Rio Grande,2016,2015-2019,Adult,Property,Burglary,8
Colorado,Rio Grande,2016,2015-2019,Adult,Drug,Drugs,22
Colorado,Rio Grande,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Rio Grande,2016,2015-2019,Adult,Property,Larceny/Theft,58
Colorado,Rio Grande,2016,2015-2019,Adult,Property,Motor Vehicle Theft,9
Colorado,Rio Grande,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Rio Grande,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Routt,2016,2015-2019,Adult,Violent,Aggravated Assault,8
Colorado,Routt,2016,2015-2019,Adult,Property,Arson,1
Colorado,Routt,2016,2015-2019,Adult,Property,Burglary,9
Colorado,Routt,2016,2015-2019,Adult,Drug,Drugs,40
Colorado,Routt,2016,2015-2019,Adult,Violent,Rape,5
Colorado,Routt,2016,2015-2019,Adult,Property,Larceny/Theft,50
Colorado,Routt,2016,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Routt,2016,2015-2019,Adult,Violent,Homicide,1
Colorado,Routt,2016,2015-2019,Adult,Violent,Robbery,4
Colorado,Saguache,2016,2015-2019,Adult,Violent,Aggravated Assault,10
Colorado,Saguache,2016,2015-2019,Adult,Property,Arson,0
Colorado,Saguache,2016,2015-2019,Adult,Property,Burglary,3
Colorado,Saguache,2016,2015-2019,Adult,Drug,Drugs,3
Colorado,Saguache,2016,2015-2019,Adult,Violent,Rape,1
Colorado,Saguache,2016,2015-2019,Adult,Property,Larceny/Theft,4
Colorado,Saguache,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Saguache,2016,2015-2019,Adult,Violent,Homicide,2
Colorado,Saguache,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,San Juan,2016,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,San Juan,2016,2015-2019,Adult,Property,Arson,0
Colorado,San Juan,2016,2015-2019,Adult,Property,Burglary,0
Colorado,San Juan,2016,2015-2019,Adult,Drug,Drugs,0
Colorado,San Juan,2016,2015-2019,Adult,Violent,Rape,0
Colorado,San Juan,2016,2015-2019,Adult,Property,Larceny/Theft,2
Colorado,San Juan,2016,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,San Juan,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,San Juan,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,San Miguel,2016,2015-2019,Adult,Violent,Aggravated Assault,3
Colorado,San Miguel,2016,2015-2019,Adult,Property,Arson,0
Colorado,San Miguel,2016,2015-2019,Adult,Property,Burglary,0
Colorado,San Miguel,2016,2015-2019,Adult,Drug,Drugs,5
Colorado,San Miguel,2016,2015-2019,Adult,Violent,Rape,0
Colorado,San Miguel,2016,2015-2019,Adult,Property,Larceny/Theft,2
Colorado,San Miguel,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,San Miguel,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,San Miguel,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Sedgwick,2016,2015-2019,Adult,Violent,Aggravated Assault,0
Colorado,Sedgwick,2016,2015-2019,Adult,Property,Arson,0
Colorado,Sedgwick,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Sedgwick,2016,2015-2019,Adult,Drug,Drugs,0
Colorado,Sedgwick,2016,2015-2019,Adult,Violent,Rape,1
Colorado,Sedgwick,2016,2015-2019,Adult,Property,Larceny/Theft,0
Colorado,Sedgwick,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Sedgwick,2016,2015-2019,Adult,Violent,Homicide,1
Colorado,Sedgwick,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Summit,2016,2015-2019,Adult,Violent,Aggravated Assault,16
Colorado,Summit,2016,2015-2019,Adult,Property,Arson,1
Colorado,Summit,2016,2015-2019,Adult,Property,Burglary,12
Colorado,Summit,2016,2015-2019,Adult,Drug,Drugs,24
Colorado,Summit,2016,2015-2019,Adult,Violent,Rape,3
Colorado,Summit,2016,2015-2019,Adult,Property,Larceny/Theft,42
Colorado,Summit,2016,2015-2019,Adult,Property,Motor Vehicle Theft,3
Colorado,Summit,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Summit,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Teller,2016,2015-2019,Adult,Violent,Aggravated Assault,20
Colorado,Teller,2016,2015-2019,Adult,Property,Arson,2
Colorado,Teller,2016,2015-2019,Adult,Property,Burglary,8
Colorado,Teller,2016,2015-2019,Adult,Drug,Drugs,46
Colorado,Teller,2016,2015-2019,Adult,Violent,Rape,3
Colorado,Teller,2016,2015-2019,Adult,Property,Larceny/Theft,48
Colorado,Teller,2016,2015-2019,Adult,Property,Motor Vehicle Theft,6
Colorado,Teller,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Teller,2016,2015-2019,Adult,Violent,Robbery,2
Colorado,Washington,2016,2015-2019,Adult,Violent,Aggravated Assault,1
Colorado,Washington,2016,2015-2019,Adult,Property,Arson,0
Colorado,Washington,2016,2015-2019,Adult,Property,Burglary,2
Colorado,Washington,2016,2015-2019,Adult,Drug,Drugs,5
Colorado,Washington,2016,2015-2019,Adult,Violent,Rape,0
Colorado,Washington,2016,2015-2019,Adult,Property,Larceny/Theft,8
Colorado,Washington,2016,2015-2019,Adult,Property,Motor Vehicle Theft,1
Colorado,Washington,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Washington,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Weld,2016,2015-2019,Adult,Violent,Aggravated Assault,220
Colorado,Weld,2016,2015-2019,Adult,Property,Arson,8
Colorado,Weld,2016,2015-2019,Adult,Property,Burglary,88
Colorado,Weld,2016,2015-2019,Adult,Drug,Drugs,639
Colorado,Weld,2016,2015-2019,Adult,Violent,Rape,21
Colorado,Weld,2016,2015-2019,Adult,Property,Larceny/Theft,888
Colorado,Weld,2016,2015-2019,Adult,Property,Motor Vehicle Theft,103
Colorado,Weld,2016,2015-2019,Adult,Violent,Homicide,7
Colorado,Weld,2016,2015-2019,Adult,Violent,Robbery,36
Colorado,Yuma,2016,2015-2019,Adult,Violent,Aggravated Assault,0
Colorado,Yuma,2016,2015-2019,Adult,Property,Arson,0
Colorado,Yuma,2016,2015-2019,Adult,Property,Burglary,0
Colorado,Yuma,2016,2015-2019,Adult,Drug,Drugs,1
Colorado,Yuma,2016,2015-2019,Adult,Violent,Rape,1
Colorado,Yuma,2016,2015-2019,Adult,Property,Larceny/Theft,5
Colorado,Yuma,2016,2015-2019,Adult,Property,Motor Vehicle Theft,0
Colorado,Yuma,2016,2015-2019,Adult,Violent,Homicide,0
Colorado,Yuma,2016,2015-2019,Adult,Violent,Robbery,0
Colorado,Adams,2017,2015-2019,Adult,Violent,Aggravated Assault,479
Colorado,Adams,2017,2015-2019,Juvenile,Violent,Aggravated Assault,38
Colorado,Adams,2017,2015-2019,Adult,Property,Arson,19
Colorado,Adams,2017,2015-2019,Juvenile,Property,Arson,13
Colorado,Adams,2017,2015-2019,Adult,Property,Burglary,166
Colorado,Adams,2017,2015-2019,Juvenile,Property,Burglary,42
Colorado,Adams,2017,2015-2019,Adult,Drug,Drugs,1364
Colorado,Adams,2017,2015-2019,Juvenile,Drug,Drugs,415
Colorado,Adams,2017,2015-2019,Adult,Violent,Homicide,13
Colorado,Adams,2017,2015-2019,Juvenile,Violent,Homicide,1
Colorado,Adams,2017,2015-2019,Adult,Property,Larceny/Theft,2189
Colorado,Adams,2017,2015-2019,Juvenile,Property,Larceny/Theft,339
Colorado,Adams,2017,2015-2019,Adult,Property,Motor Vehicle Theft,243
Colorado,Adams,2017,2015-2019,Juvenile,Property,Motor Vehicle Theft,28
Colorado,Adams,2017,2015-2019,Adult,Violent,Rape,36
Colorado,Adams,2017,2015-2019,Juvenile,Violent,Rape,5
